DateTime,TP,WS,AP,HM,WD,PCPT,Day,Year,Season,partition,PM2.5
1/1/2016 0:00,27.5,9,1013.46,76,10,0.4,1,2016,1,1,20.0000
1/1/2016 3:00,27.4,3,1012.37,74,70,0.35,1,2016,1,2,20.0000
1/1/2016 6:00,27.5,0,1012.76,73,0,0.3,1,2016,1,3,20.0000
1/1/2016 9:00,29.1,4,1014.05,72,10,0.25,1,2016,1,4,20.0000
1/1/2016 12:00,30.1,4,1013.43,64,60,0.2,1,2016,1,5,20.0000
1/1/2016 15:00,28.8,5,1011.97,72,60,0.15,1,2016,1,6,20.0000
1/1/2016 18:00,28.4,6,1012.22,71,70,0.1,1,2016,1,7,20.0000
1/1/2016 21:00,27.5,6,1014.38,77,10,0.05,1,2016,1,8,20.0000
2/1/2016 0:00,27,5,1014.25,81,320,0,2,2016,1,9,20.0000
2/1/2016 3:00,27.1,7,1011.97,80,50,0,2,2016,1,10,20.0000
2/1/2016 6:00,26.9,7,1013.85,80,70,0,2,2016,1,11,20.0000
2/1/2016 9:00,29.2,0,1015.17,75,0,0,2,2016,1,12,20.0000
2/1/2016 12:00,30.3,10,1013.44,58,100,0,2,2016,1,13,20.0000
2/1/2016 15:00,30.1,6,1011.45,61,110,0,2,2016,1,14,20.0000
2/1/2016 18:00,27.5,4,1012.46,77,50,0,2,2016,1,15,20.0000
2/1/2016 21:00,26.8,0,1014.57,85,0,0,2,2016,1,16,20.0000
3/1/2016 0:00,25.7,0,1013.09,90,0,0,3,2016,1,17,20.0000
3/1/2016 3:00,25.2,0,1012.06,92,0,0,3,2016,1,18,20.0000
3/1/2016 6:00,24.3,0,1012.94,95,0,0,3,2016,1,19,20.0000
3/1/2016 9:00,28.3,3,1014.48,84,310,0,3,2016,1,20,20.0000
3/1/2016 12:00,30.4,4,1012.61,61,30,0,3,2016,1,21,20.0000
3/1/2016 15:00,30.4,7,1011.92,66,70,0,3,2016,1,22,20.0000
3/1/2016 18:00,27.6,3,1013.09,81,40,0,3,2016,1,23,20.0000
3/1/2016 21:00,26.7,3,1014.18,89,40,0,3,2016,1,24,20.0000
4/1/2016 0:00,25.6,0,1013.66,93,0,0,4,2016,1,25,20.0000
4/1/2016 3:00,24.6,0,1012.56,95,0,0,4,2016,1,26,20.0000
4/1/2016 6:00,25.2,3,1012.66,94,90,0,4,2016,1,27,20.0000
4/1/2016 9:00,29.5,0,1014.24,75,0,0,4,2016,1,28,20.0000
4/1/2016 12:00,30.6,10,1012.56,62,50,0,4,2016,1,29,20.0000
4/1/2016 15:00,30.5,9,1010.53,65,30,0,4,2016,1,30,20.0000
4/1/2016 18:00,27.7,4,1011.77,81,340,0,4,2016,1,31,20.0000
4/1/2016 21:00,27.2,0,1013.97,87,0,0,4,2016,1,32,20.0000
5/1/2016 0:00,26.1,0,1013.17,92,0,0,5,2016,1,33,20.0000
5/1/2016 3:00,25,0,1011.44,94,0,0,5,2016,1,34,20.0000
5/1/2016 6:00,24.9,0,1012.29,96,0,0,5,2016,1,35,20.0000
5/1/2016 9:00,29.4,5,1013.53,76,70,0,5,2016,1,36,20.0000
5/1/2016 12:00,31.6,3,1011.25,59,90,0,5,2016,1,37,20.0000
5/1/2016 15:00,30.9,5,1009.05,66,20,0,5,2016,1,38,20.0000
5/1/2016 18:00,28.2,0,1010.33,81,0,0,5,2016,1,39,20.0000
5/1/2016 21:00,27.7,0,1013.1,83,0,0,5,2016,1,40,20.0000
6/1/2016 0:00,27,0,1012.11,88,0,0,6,2016,1,41,20.0000
6/1/2016 3:00,26.5,0,1010.77,92,0,0,6,2016,1,42,20.0000
6/1/2016 6:00,26,0,1011.73,89,0,0,6,2016,1,43,20.0000
6/1/2016 9:00,30,3,1014.03,71,150,0,6,2016,1,44,20.0000
6/1/2016 12:00,31.6,4,1012.02,59,340,0,6,2016,1,45,20.0000
6/1/2016 15:00,30.5,5,1010.23,68,30,0,6,2016,1,46,20.0000
6/1/2016 18:00,28.5,3,1011.7,81,340,0,6,2016,1,47,20.0000
6/1/2016 21:00,27.5,8,1014.08,88,90,0,6,2016,1,48,20.0000
7/1/2016 0:00,27.3,6,1012.49,90,100,0,7,2016,1,49,20.0000
7/1/2016 3:00,26.3,5,1012.27,93,80,0,7,2016,1,50,20.0000
7/1/2016 6:00,26.5,3,1012.79,88,80,0,7,2016,1,51,20.0000
7/1/2016 9:00,29.5,3,1014,71,180,0,7,2016,1,52,20.0000
7/1/2016 12:00,30.9,4,1012.25,59,10,0,7,2016,1,53,20.0000
7/1/2016 15:00,30.4,7,1010.16,61,70,0,7,2016,1,54,20.0000
7/1/2016 18:00,28,3,1011.79,77,80,0,7,2016,1,55,20.0000
7/1/2016 21:00,27.3,0,1013.99,84,0,0,7,2016,1,56,20.0000
8/1/2016 0:00,26.1,0,1012.85,91,0,0,8,2016,1,57,20.0000
8/1/2016 3:00,24.9,0,1011.37,94,0,0,8,2016,1,58,20.0000
8/1/2016 6:00,24,0,1011.89,96,0,0,8,2016,1,59,20.0000
8/1/2016 9:00,29.8,5,1013.08,73,90,0,8,2016,1,60,20.0000
8/1/2016 12:00,30.5,0,1011.34,62,0,0,8,2016,1,61,20.0000
8/1/2016 15:00,30.5,4,1009.66,68,20,0,8,2016,1,62,20.0000
8/1/2016 18:00,27.8,3,1010.67,84,40,0,8,2016,1,63,20.0000
8/1/2016 21:00,27.4,0,1012.75,86,0,0,8,2016,1,64,20.0000
9/1/2016 0:00,26.9,0,1012.34,87,0,0,9,2016,1,65,20.0000
9/1/2016 3:00,25,0,1010.85,90,0,0,9,2016,1,66,20.0000
9/1/2016 6:00,25.7,0,1011.32,88,0,0,9,2016,1,67,20.0000
9/1/2016 9:00,30,4,1012.49,68,60,0,9,2016,1,68,20.0000
9/1/2016 12:00,30.7,9,1011.72,62,90,0,9,2016,1,69,20.0000
9/1/2016 15:00,30.6,3,1009.66,65,320,0,9,2016,1,70,20.0000
9/1/2016 18:00,28,0,1010.63,81,0,0,9,2016,1,71,20.0000
9/1/2016 21:00,27.4,4,1013.09,85,120,0,9,2016,1,72,20.0000
10/1/2016 0:00,26.8,6,1011.89,86,120,0,10,2016,1,73,20.0000
10/1/2016 3:00,26.2,5,1011.2,90,140,0,10,2016,1,74,20.0000
10/1/2016 6:00,26.5,4,1011.6,83,150,0,10,2016,1,75,20.0000
10/1/2016 9:00,30.3,3,1012.61,66,10,0,10,2016,1,76,20.0000
10/1/2016 12:00,31.9,7,1011.45,57,100,0,10,2016,1,77,20.0000
10/1/2016 15:00,30.3,10,1010.33,65,30,0,10,2016,1,78,20.0000
10/1/2016 18:00,28,3,1010.08,77,40,0,10,2016,1,79,20.0000
10/1/2016 21:00,27,5,1012.22,88,10,0,10,2016,1,80,20.0000
11/1/2016 0:00,25.3,4,1011.99,93,330,0,11,2016,1,81,20.0000
11/1/2016 3:00,24.7,0,1011.1,94,0,0,11,2016,1,82,19.8542
11/1/2016 6:00,24.5,3,1011.7,96,50,0,11,2016,1,83,19.7083
11/1/2016 9:00,29.8,4,1012.89,69,90,0,11,2016,1,84,19.5625
11/1/2016 12:00,31.5,7,1011.45,62,50,0,11,2016,1,85,19.4167
11/1/2016 15:00,31.4,4,1009.09,65,70,0,11,2016,1,86,19.2708
11/1/2016 18:00,27.9,0,1010.33,84,0,0,11,2016,1,87,19.1250
11/1/2016 21:00,27,0,1012.29,90,0,0,11,2016,1,88,18.9792
12/1/2016 0:00,25.4,0,1011.8,95,0,0,12,2016,1,89,18.8333
12/1/2016 3:00,25,0,1010.21,96,0,3.525,12,2016,1,90,18.6875
12/1/2016 6:00,24.4,0,1010.87,97,0,7.05,12,2016,1,91,18.5417
12/1/2016 9:00,28.3,5,1012.19,75,60,10.575,12,2016,1,92,18.3958
12/1/2016 12:00,31,4,1009.91,58,90,14.1,12,2016,1,93,18.2500
12/1/2016 15:00,30.9,4,1007.38,60,70,17.625,12,2016,1,94,18.1042
12/1/2016 18:00,27.8,5,1009.04,77,20,21.15,12,2016,1,95,17.9583
12/1/2016 21:00,26.8,0,1010.91,84,0,24.675,12,2016,1,96,17.8125
13/1/2016 0:00,26.8,0,1010.49,84,0,28.2,13,2016,1,97,17.6667
13/1/2016 3:00,25.6,0,1009.51,91,0,24.75,13,2016,1,98,17.5208
13/1/2016 6:00,26,4,1010.29,84,100,21.3,13,2016,1,99,17.3750
13/1/2016 9:00,29.2,3,1011.3,70,50,17.85,13,2016,1,100,17.2292
13/1/2016 12:00,31.3,11,1010.08,58,40,14.4,13,2016,1,101,17.0833
13/1/2016 15:00,30.5,5,1007.4,68,80,10.95,13,2016,1,102,16.9375
13/1/2016 18:00,28.5,3,1008.37,78,10,7.5,13,2016,1,103,16.7917
13/1/2016 21:00,27.9,9,1010.73,89,20,4.05,13,2016,1,104,16.6458
14/1/2016 0:00,26.5,4,1009.91,88,10,0.6,14,2016,1,105,16.5000
14/1/2016 3:00,24.9,0,1009.24,96,0,11.475,14,2016,1,106,16.3542
14/1/2016 6:00,25.5,0,1009.41,94,0,22.35,14,2016,1,107,16.2083
14/1/2016 9:00,27.4,0,1011.39,87,0,33.225,14,2016,1,108,16.0625
14/1/2016 12:00,29.4,4,1009.19,77,50,44.1,14,2016,1,109,15.9167
14/1/2016 15:00,29.7,5,1007.3,76,80,54.975,14,2016,1,110,15.7708
14/1/2016 18:00,27.9,0,1008.45,82,0,65.85,14,2016,1,111,15.6250
14/1/2016 21:00,27.2,0,1010.18,87,0,76.725,14,2016,1,112,15.4792
15/1/2016 0:00,27,0,1009.41,88,0,87.6,15,2016,1,113,15.3333
15/1/2016 3:00,26.4,0,1008.41,91,0,85.525,15,2016,1,114,15.1875
15/1/2016 6:00,26,0,1007.81,86,0,83.45,15,2016,1,115,15.0417
15/1/2016 9:00,31,0,1009.93,68,0,81.375,15,2016,1,116,14.8958
15/1/2016 12:00,33.2,5,1007.26,54,150,79.3,15,2016,1,117,14.7500
15/1/2016 15:00,30.7,9,1004.61,72,70,77.225,15,2016,1,118,14.6042
15/1/2016 18:00,28.6,6,1006.54,82,50,75.15,15,2016,1,119,14.4583
15/1/2016 21:00,24.3,0,1010.39,95,0,73.075,15,2016,1,120,14.3125
16/1/2016 0:00,24.4,0,1009.75,96,0,71,16,2016,1,121,14.1667
16/1/2016 3:00,24.5,0,1007.9,95,0,62.65,16,2016,1,122,14.0208
16/1/2016 6:00,24.7,0,1008.45,97,0,54.3,16,2016,1,123,13.8750
16/1/2016 9:00,26.9,0,1011.2,89,0,45.95,16,2016,1,124,13.7292
16/1/2016 12:00,30.6,4,1008.45,72,50,37.6,16,2016,1,125,13.5833
16/1/2016 15:00,29.8,3,1005.57,81,80,29.25,16,2016,1,126,13.4375
16/1/2016 18:00,27.5,0,1007.85,92,0,20.9,16,2016,1,127,13.2917
16/1/2016 21:00,24,4,1011.07,96,120,12.55,16,2016,1,128,13.1458
17/1/2016 0:00,24.5,0,1010.38,96,0,4.2,17,2016,1,129,13.0000
17/1/2016 3:00,24.5,3,1007.8,96,90,3.675,17,2016,1,130,12.8750
17/1/2016 6:00,24.8,0,1008.39,97,0,3.15,17,2016,1,131,12.7500
17/1/2016 9:00,29.7,3,1011.1,84,210,2.625,17,2016,1,132,12.6250
17/1/2016 12:00,32.7,3,1009.38,58,150,2.1,17,2016,1,133,12.5000
17/1/2016 15:00,29.1,3,1006.73,84,260,1.575,17,2016,1,134,12.3750
17/1/2016 18:00,28.5,3,1007.43,85,80,1.05,17,2016,1,135,12.2500
17/1/2016 21:00,25.8,0,1009.29,89,0,0.525,17,2016,1,136,12.1250
18/1/2016 0:00,24.7,0,1008.99,94,0,0,18,2016,1,137,12.0000
18/1/2016 3:00,24,3,1007.6,96,120,0,18,2016,1,138,11.6250
18/1/2016 6:00,24.6,0,1008.86,97,0,0,18,2016,1,139,11.2500
18/1/2016 9:00,31.2,4,1009.76,73,320,0,18,2016,1,140,10.8750
18/1/2016 12:00,31.2,4,1007.98,71,340,0,18,2016,1,141,10.5000
18/1/2016 15:00,30.6,0,1005.82,72,0,0,18,2016,1,142,10.1250
18/1/2016 18:00,28.3,0,1007.08,88,0,0,18,2016,1,143,9.7500
18/1/2016 21:00,28,0,1009.79,89,0,0,18,2016,1,144,9.3750
19/1/2016 0:00,26.4,0,1009.15,93,0,0,19,2016,1,145,9.0000
19/1/2016 3:00,25.8,0,1007.47,95,0,0,19,2016,1,146,8.8750
19/1/2016 6:00,26.8,0,1008.32,88,0,0,19,2016,1,147,8.7500
19/1/2016 9:00,30.5,8,1010.67,71,80,0,19,2016,1,148,8.6250
19/1/2016 12:00,32.9,5,1009.11,53,50,0,19,2016,1,149,8.5000
19/1/2016 15:00,31.5,3,1007.03,66,150,0,19,2016,1,150,8.3750
19/1/2016 18:00,28.3,7,1008.56,80,50,0,19,2016,1,151,8.2500
19/1/2016 21:00,27.7,0,1011.91,83,0,0,19,2016,1,152,8.1250
20/1/2016 0:00,27.1,0,1011.63,87,0,0,20,2016,1,153,8.0000
20/1/2016 3:00,26.5,0,1010.38,90,0,0.175,20,2016,1,154,7.8750
20/1/2016 6:00,26.3,0,1010.72,85,0,0.35,20,2016,1,155,7.7500
20/1/2016 9:00,30.4,3,1013.06,68,20,0.525,20,2016,1,156,7.6250
20/1/2016 12:00,31.5,6,1011.67,61,40,0.7,20,2016,1,157,7.5000
20/1/2016 15:00,32.5,4,1008.84,58,40,0.875,20,2016,1,158,7.3750
20/1/2016 18:00,27.2,0,1009.65,83,0,1.05,20,2016,1,159,7.2500
20/1/2016 21:00,27.3,3,1011.75,82,110,1.225,20,2016,1,160,7.1250
21/1/2016 0:00,27,0,1011.22,86,0,1.4,21,2016,1,161,7.0000
21/1/2016 3:00,26.4,6,1010.58,87,170,1.225,21,2016,1,162,7.5000
21/1/2016 6:00,26.8,6,1010.6,81,120,1.05,21,2016,1,163,8.0000
21/1/2016 9:00,30.2,4,1012.64,68,160,0.875,21,2016,1,164,8.5000
21/1/2016 12:00,31.9,3,1010.69,58,70,0.7,21,2016,1,165,9.0000
21/1/2016 15:00,30.2,3,1008.32,66,80,0.525,21,2016,1,166,9.5000
21/1/2016 18:00,28.1,0,1009.23,81,0,0.35,21,2016,1,167,10.0000
21/1/2016 21:00,28,0,1011.66,82,0,0.175,21,2016,1,168,10.5000
22/1/2016 0:00,27,0,1011.31,94,0,0,22,2016,1,169,11.0000
22/1/2016 3:00,26.2,0,1009.58,93,0,0,22,2016,1,170,11.3750
22/1/2016 6:00,25.6,0,1010.62,93,0,0,22,2016,1,171,11.7500
22/1/2016 9:00,28.6,0,1013.41,83,0,0,22,2016,1,172,12.1250
22/1/2016 12:00,29.9,9,1011.56,74,100,0,22,2016,1,173,12.5000
22/1/2016 15:00,29,4,1009.78,73,50,0,22,2016,1,174,12.8750
22/1/2016 18:00,27.6,5,1011.2,79,40,0,22,2016,1,175,13.2500
22/1/2016 21:00,26.3,0,1013.21,93,0,0,22,2016,1,176,13.6250
23/1/2016 0:00,24.8,0,1012.49,95,0,0,23,2016,1,177,14.0000
23/1/2016 3:00,24.6,0,1010.84,96,0,0.05,23,2016,1,178,14.5000
23/1/2016 6:00,24.9,0,1011.67,95,0,0.1,23,2016,1,179,15.0000
23/1/2016 9:00,29.9,4,1014.08,74,20,0.15,23,2016,1,180,15.5000
23/1/2016 12:00,30.6,3,1012.22,63,50,0.2,23,2016,1,181,16.0000
23/1/2016 15:00,31.1,9,1010.56,62,40,0.25,23,2016,1,182,16.5000
23/1/2016 18:00,28.6,4,1011.45,73,10,0.3,23,2016,1,183,17.0000
23/1/2016 21:00,27.7,4,1013.21,79,90,0.35,23,2016,1,184,17.5000
24/1/2016 0:00,26,6,1012.69,92,250,0.4,24,2016,1,185,18.0000
24/1/2016 3:00,24.4,0,1010.7,95,0,3.825,24,2016,1,186,18.2917
24/1/2016 6:00,25.8,3,1012.69,90,160,7.25,24,2016,1,187,18.5833
24/1/2016 9:00,30.6,7,1014.35,68,110,10.675,24,2016,1,188,18.8750
24/1/2016 12:00,31.4,6,1013.21,60,30,14.1,24,2016,1,189,19.1667
24/1/2016 15:00,30.7,20,1010.75,61,70,17.525,24,2016,1,190,19.4583
24/1/2016 18:00,28.8,9,1010.98,72,340,20.95,24,2016,1,191,19.7500
24/1/2016 21:00,28.4,5,1013.11,78,120,24.375,24,2016,1,192,20.0417
25/1/2016 0:00,27.9,7,1012.49,78,60,27.8,25,2016,1,193,20.3333
25/1/2016 3:00,26.9,6,1011.2,85,200,26.525,25,2016,1,194,20.6250
25/1/2016 6:00,27.7,4,1012.02,79,170,25.25,25,2016,1,195,20.9167
25/1/2016 9:00,29.4,8,1014.03,73,70,23.975,25,2016,1,196,21.2083
25/1/2016 12:00,30.2,4,1012.77,66,100,22.7,25,2016,1,197,21.5000
25/1/2016 15:00,28.2,13,1010.2,75,90,21.425,25,2016,1,198,21.7917
25/1/2016 18:00,27,4,1010.7,80,10,20.15,25,2016,1,199,22.0833
25/1/2016 21:00,26,3,1012.43,92,70,18.875,25,2016,1,200,22.3750
26/1/2016 0:00,25.2,0,1012.72,95,0,17.6,26,2016,1,201,22.6667
26/1/2016 3:00,25,4,1010.94,95,70,18.175,26,2016,1,202,22.9583
26/1/2016 6:00,25.2,4,1011.51,88,120,18.75,26,2016,1,203,23.2500
26/1/2016 9:00,25,4,1014.18,92,130,19.325,26,2016,1,204,23.5417
26/1/2016 12:00,28.3,12,1012.2,72,30,19.9,26,2016,1,205,23.8333
26/1/2016 15:00,27.9,0,1009.8,76,0,20.475,26,2016,1,206,24.1250
26/1/2016 18:00,27.2,8,1010.34,76,10,21.05,26,2016,1,207,24.4167
26/1/2016 21:00,26.7,4,1012.57,88,50,21.625,26,2016,1,208,24.7083
27/1/2016 0:00,26.1,0,1011.66,93,0,22.2,27,2016,1,209,25.0000
27/1/2016 3:00,25.5,3,1010.27,96,120,23.6125,27,2016,1,210,24.8125
27/1/2016 6:00,26.5,5,1010.45,86,40,25.025,27,2016,1,211,24.6250
27/1/2016 9:00,28.6,4,1012.41,83,20,26.4375,27,2016,1,212,24.4375
27/1/2016 12:00,27.9,9,1011.62,83,80,27.85,27,2016,1,213,24.2500
27/1/2016 15:00,27.9,7,1008.74,85,70,29.2625,27,2016,1,214,24.0625
27/1/2016 18:00,27,4,1010.18,88,350,30.675,27,2016,1,215,23.8750
27/1/2016 21:00,26.8,6,1012.27,90,80,32.0875,27,2016,1,216,23.6875
28/1/2016 0:00,27,12,1011.47,90,10,33.5,28,2016,1,217,23.5000
28/1/2016 3:00,26.4,4,1009.39,95,100,30.9125,28,2016,1,218,23.3125
28/1/2016 6:00,26,3,1010.45,96,180,28.325,28,2016,1,219,23.1250
28/1/2016 9:00,29,4,1012.07,86,80,25.7375,28,2016,1,220,22.9375
28/1/2016 12:00,29.6,9,1010.87,75,90,23.15,28,2016,1,221,22.7500
28/1/2016 15:00,29.1,11,1008.27,78,70,20.5625,28,2016,1,222,22.5625
28/1/2016 18:00,27.8,3,1010.38,86,170,17.975,28,2016,1,223,22.3750
28/1/2016 21:00,27.2,5,1011.57,90,70,15.3875,28,2016,1,224,22.1875
29/1/2016 0:00,26.1,0,1010.98,95,0,12.8,29,2016,1,225,22.0000
29/1/2016 3:00,25.4,0,1009.86,95,0,11.2,29,2016,1,226,21.8125
29/1/2016 6:00,26,0,1010.98,96,0,9.6,29,2016,1,227,21.6250
29/1/2016 9:00,28.8,0,1012.94,89,0,8,29,2016,1,228,21.4375
29/1/2016 12:00,31.4,8,1011.57,67,40,6.4,29,2016,1,229,21.2500
29/1/2016 15:00,30,9,1008.59,71,60,4.8,29,2016,1,230,21.0625
29/1/2016 18:00,27.8,4,1009.54,86,100,3.2,29,2016,1,231,20.8750
29/1/2016 21:00,27.2,3,1011.87,87,90,1.6,29,2016,1,232,20.6875
30/1/2016 0:00,26.1,3,1010.45,96,110,0,30,2016,1,233,20.5000
30/1/2016 3:00,24.2,0,1009.76,95,0,0,30,2016,1,234,20.3125
30/1/2016 6:00,24.6,0,1009.71,97,0,0,30,2016,1,235,20.1250
30/1/2016 9:00,28.6,6,1012.17,77,50,0,30,2016,1,236,19.9375
30/1/2016 12:00,30.1,6,1010.9,66,90,0,30,2016,1,237,19.7500
30/1/2016 15:00,30.3,3,1008.45,69,340,0,30,2016,1,238,19.5625
30/1/2016 18:00,28.5,4,1009.07,85,30,0,30,2016,1,239,19.3750
30/1/2016 21:00,27.3,0,1011.47,86,0,0,30,2016,1,240,19.1875
31/1/2016 0:00,26.6,0,1010.48,87,0,0,31,2016,1,241,19.0000
31/1/2016 3:00,25.9,0,1009.19,92,0,0,31,2016,1,242,19.0000
31/1/2016 6:00,24.2,0,1010.21,97,0,0,31,2016,1,243,19.0000
31/1/2016 9:00,27.7,3,1011.99,88,270,0,31,2016,1,244,19.0000
31/1/2016 12:00,31.4,4,1010.63,60,50,0,31,2016,1,245,19.0000
31/1/2016 15:00,30.6,8,1008.67,62,40,0,31,2016,1,246,19.0000
31/1/2016 18:00,28.5,3,1008.67,78,50,0,31,2016,1,247,19.0000
31/1/2016 21:00,27.3,0,1011.11,85,0,0,31,2016,1,248,19.0000
1/2/2016 0:00,27,0,1010.77,86,0,0,1,2016,2,249,19.0000
1/2/2016 3:00,25.6,0,1009.55,92,0,0,1,2016,2,250,19.3750
1/2/2016 6:00,25.5,0,1009.92,90,0,0,1,2016,2,251,19.7500
1/2/2016 9:00,30.1,7,1012.2,65,120,0,1,2016,2,252,20.1250
1/2/2016 12:00,30.6,8,1010.65,62,40,0,1,2016,2,253,20.5000
1/2/2016 15:00,30.3,5,1008.69,63,40,0,1,2016,2,254,20.8750
1/2/2016 18:00,28,5,1009.14,77,50,0,1,2016,2,255,21.2500
1/2/2016 21:00,27.3,0,1011.11,82,0,0,1,2016,2,256,21.6250
2/2/2016 0:00,26.2,0,1010.49,89,0,0,2,2016,2,257,22.0000
2/2/2016 3:00,24.4,0,1009.45,90,0,0,2,2016,2,258,21.0000
2/2/2016 6:00,23.9,0,1010.32,97,0,0,2,2016,2,259,20.0000
2/2/2016 9:00,29.3,0,1011.69,74,0,0,2,2016,2,260,19.0000
2/2/2016 12:00,31.2,8,1010.27,60,40,0,2,2016,2,261,18.0000
2/2/2016 15:00,30.6,5,1008.12,60,50,0,2,2016,2,262,17.0000
2/2/2016 18:00,28.3,3,1009.02,77,10,0,2,2016,2,263,16.0000
2/2/2016 21:00,27.6,0,1010.8,80,0,0,2,2016,2,264,15.0000
3/2/2016 0:00,26.8,0,1010.24,86,0,0,3,2016,2,265,14.0000
3/2/2016 3:00,25.4,0,1008.88,92,0,0,3,2016,2,266,13.8750
3/2/2016 6:00,27,3,1009.28,82,340,0,3,2016,2,267,13.7500
3/2/2016 9:00,29.8,6,1011.2,69,70,0,3,2016,2,268,13.6250
3/2/2016 12:00,30.8,6,1010.58,64,60,0,3,2016,2,269,13.5000
3/2/2016 15:00,29.7,15,1008.61,67,90,0,3,2016,2,270,13.3750
3/2/2016 18:00,28.2,8,1009.34,76,310,0,3,2016,2,271,13.2500
3/2/2016 21:00,28.1,5,1011.2,72,180,0,3,2016,2,272,13.1250
4/2/2016 0:00,27.9,8,1010.9,73,80,0,4,2016,2,273,13.0000
4/2/2016 3:00,27.7,3,1009.11,77,20,0,4,2016,2,274,13.3750
4/2/2016 6:00,27.5,4,1009.81,78,30,0,4,2016,2,275,13.7500
4/2/2016 9:00,29.1,4,1011.05,77,20,0,4,2016,2,276,14.1250
4/2/2016 12:00,28,9,1009.61,82,30,0,4,2016,2,277,14.5000
4/2/2016 15:00,28.8,10,1007.51,72,90,0,4,2016,2,278,14.8750
4/2/2016 18:00,27.8,4,1008.54,79,120,0,4,2016,2,279,15.2500
4/2/2016 21:00,27,0,1010.7,86,0,0,4,2016,2,280,15.6250
5/2/2016 0:00,27.5,0,1009.91,83,0,0,5,2016,2,281,16.0000
5/2/2016 3:00,26,0,1008.52,90,0,0,5,2016,2,282,16.1250
5/2/2016 6:00,26.5,7,1008.74,88,50,0,5,2016,2,283,16.2500
5/2/2016 9:00,27,6,1010.95,90,50,0,5,2016,2,284,16.3750
5/2/2016 12:00,31.4,7,1008.6,67,70,0,5,2016,2,285,16.5000
5/2/2016 15:00,29.1,6,1006.25,79,110,0,5,2016,2,286,16.6250
5/2/2016 18:00,28.3,3,1007.33,81,40,0,5,2016,2,287,16.7500
5/2/2016 21:00,27.7,0,1009.41,83,0,0,5,2016,2,288,16.8750
6/2/2016 0:00,27.4,0,1008.62,85,0,0,6,2016,2,289,17.0000
6/2/2016 3:00,26.8,0,1006.97,89,0,0,6,2016,2,290,18.8750
6/2/2016 6:00,26.7,3,1008.26,86,130,0,6,2016,2,291,20.7500
6/2/2016 9:00,28.4,8,1010.7,80,110,0,6,2016,2,292,22.6250
6/2/2016 12:00,28.1,4,1009.24,86,140,0,6,2016,2,293,24.5000
6/2/2016 15:00,28.6,7,1006.96,80,70,0,6,2016,2,294,26.3750
6/2/2016 18:00,27.7,6,1008.64,79,120,0,6,2016,2,295,28.2500
6/2/2016 21:00,27.9,10,1010.9,78,90,0,6,2016,2,296,30.1250
7/2/2016 0:00,27.5,4,1010.01,79,100,0,7,2016,2,297,32.0000
7/2/2016 3:00,27.1,7,1008.92,82,40,0,7,2016,2,298,33.5000
7/2/2016 6:00,27.2,6,1009.68,81,40,0,7,2016,2,299,35.0000
7/2/2016 9:00,28.5,6,1011.8,76,100,0,7,2016,2,300,36.5000
7/2/2016 12:00,28.5,10,1011.1,71,110,0,7,2016,2,301,38.0000
7/2/2016 15:00,27.8,10,1009.02,79,90,0,7,2016,2,302,39.5000
7/2/2016 18:00,26.7,9,1010.01,77,70,0,7,2016,2,303,41.0000
7/2/2016 21:00,26.5,10,1013.09,73,350,0,7,2016,2,304,42.5000
8/2/2016 0:00,26.4,8,1012.07,70,10,0,8,2016,2,305,44.0000
8/2/2016 3:00,26,5,1011.17,69,240,0,8,2016,2,306,42.7500
8/2/2016 6:00,26,6,1011.05,73,50,0,8,2016,2,307,41.5000
8/2/2016 9:00,28.1,5,1012.7,63,80,0,8,2016,2,308,40.2500
8/2/2016 12:00,28.8,4,1011.13,65,70,0,8,2016,2,309,39.0000
8/2/2016 15:00,29,4,1009.02,59,80,0,8,2016,2,310,37.7500
8/2/2016 18:00,27,0,1009.78,70,0,0,8,2016,2,311,36.5000
8/2/2016 21:00,25.2,0,1012.33,84,0,0,8,2016,2,312,35.2500
9/2/2016 0:00,25,0,1011.88,86,0,0,9,2016,2,313,34.0000
9/2/2016 3:00,25.4,0,1010.19,81,0,0,9,2016,2,314,34.1250
9/2/2016 6:00,25.2,3,1010.8,77,110,0,9,2016,2,315,34.2500
9/2/2016 9:00,27.7,5,1012.78,65,90,0,9,2016,2,316,34.3750
9/2/2016 12:00,30.1,2,1011.32,53,70,0,9,2016,2,317,34.5000
9/2/2016 15:00,28.5,2.5,1010.825,62.5,50,0,9,2016,2,318,34.6250
9/2/2016 18:00,26.9,3,1010.33,72,30,0,9,2016,2,319,34.7500
9/2/2016 21:00,26.1,0,1011.91,78,0,0,9,2016,2,320,34.8750
10/2/2016 0:00,25.6,0,1010.92,83,0,0,10,2016,2,321,35.0000
10/2/2016 3:00,24.9,0,1009.67,89,0,0,10,2016,2,322,34.1250
10/2/2016 6:00,25.7,8,1010.48,82,20,0,10,2016,2,323,33.2500
10/2/2016 9:00,27.8,4,1012.84,79,70,0,10,2016,2,324,32.3750
10/2/2016 12:00,29.9,5,1011.25,66,70,0,10,2016,2,325,31.5000
10/2/2016 15:00,29.2,16,1009.06,66,70,0,10,2016,2,326,30.6250
10/2/2016 18:00,27.8,3,1009.24,75,70,0,10,2016,2,327,29.7500
10/2/2016 21:00,26.6,0,1010.9,86,0,0,10,2016,2,328,28.8750
